gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
637450656	472	100	1	472	1	472	0.0e+00	932.9	KO:K01251	adenosylhomocysteinase [EC:3.3.1.1]	EC:3.3.1.1	Yes
637450657	145	100	1	145	1	145	0.0e+00	295.4	KO:K06925	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE		Yes
637450658	332	100	1	332	1	332	0.0e+00	657.9	KO:K00847	fructokinase [EC:2.7.1.4]	EC:2.7.1.4	Yes
637450660	333	100	1	333	1	333	0.0e+00	649	KO:K03087	RNA polymerase nonessential primary-like sigma factor		Yes
637450661	469	100	1	469	1	469	0.0e+00	887.9	KO:K06213	magnesium transporter		Yes
637450662	109	64.2	1	109	1	109	6.8e-36	151.4	KO:K06199	CrcB protein		Yes
637450663	123	100	1	123	1	123	0.0e+00	243	KO:K06199	CrcB protein		Yes
637450665	655	100	1	655	1	655	0.0e+00	1304.7	KO:K02470	DNA gyrase subunit B [EC:5.99.1.3]	EC:5.99.1.3	Yes
637450666	299	100	1	299	1	299	0.0e+00	600.9	KO:K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	EC:2.5.1.75	Yes
637450667	190	100	1	190	1	190	0.0e+00	381.7	KO:K02520	translation initiation factor IF-3		Yes
637450668	323	100	1	323	1	323	0.0e+00	632.1	KO:K07978	GntR family transcriptional regulator		Yes
637450669	244	100	1	244	1	244	0.0e+00	484.2	KO:K00640	serine O-acetyltransferase [EC:2.3.1.30]	EC:2.3.1.30	Yes
637450670	943	100	1	943	1	943	0.0e+00	1861.7	KO:K03070	preprotein translocase subunit SecA		Yes
637450675	158	100	1	158	1	158	0.0e+00	311.2	KO:K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	EC:2.5.1.78	Yes
637450676	65	100	1	65	1	65	2.4e-28	125.6	KO:K02724	photosystem II PsbZ protein		Yes
637450677	915	100	1	915	1	915	0.0e+00	1803.1	KO:K03555	DNA mismatch repair protein MutS		Yes
637450678	207	100	1	207	1	207	0.0e+00	404.1	KO:K06042	precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]	EC:5.4.99.60	Yes
637450678	207	100	1	207	1	207	0.0e+00	404.1	KO:K06042	precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]	EC:5.4.99.61	Yes
637450679	333	100	1	333	1	333	0.0e+00	654.8	KO:K02340	DNA polymerase III subunit delta [EC:2.7.7.7]	EC:2.7.7.7	Yes
637450680	586	100	1	586	1	586	0.0e+00	1117.4	KO:K00928	aspartate kinase [EC:2.7.2.4]	EC:2.7.2.4	Yes
637450681	679	100	1	679	1	679	0.0e+00	1337.8	KO:K03702	excinuclease ABC subunit B		Yes
637450683	336	100	1	336	1	336	0.0e+00	691.4	KO:K04075	tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	EC:6.3.4.19	Yes
637450684	667	100	1	667	1	667	0.0e+00	1340.9	KO:K12574	ribonuclease J [EC:3.1.-.-]	EC:3.1.-	Yes
637450685	302	100	1	302	1	302	0.0e+00	596.7	KO:K01714	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	EC:4.3.3.7	Yes
637450686	343	100	1	343	1	343	0.0e+00	668.3	KO:K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	EC:1.2.1.11	Yes
637450687	473	100	1	473	1	473	0.0e+00	912.1	KO:K03545	trigger factor		Yes
637450688	215	100	1	215	1	215	0.0e+00	417.2	KO:K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	EC:3.4.21.92	Yes
637450689	455	100	1	455	1	455	0.0e+00	886.3	KO:K03544	ATP-dependent Clp protease ATP-binding subunit ClpX		Yes
637450690	579	100	1	579	1	579	0.0e+00	1145.6	KO:K02343	DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	EC:2.7.7.7	Yes
637450691	433	100	1	433	1	433	0.0e+00	854	KO:K03429	1,2-diacylglycerol 3-glucosyltransferase [EC:2.4.1.157]	EC:2.4.1.157	Yes
637450693	65	100	1	65	1	65	4.3e-30	131.3	KO:K02916	large subunit ribosomal protein L35		Yes
637450694	115	100	1	115	1	115	0.0e+00	229.6	KO:K02887	large subunit ribosomal protein L20		Yes
637450696	265	100	1	265	1	265	0.0e+00	512.3	KO:K03149	thiazole synthase [EC:2.8.1.10]	EC:2.8.1.10	Yes
637450697	397	100	1	397	1	397	0.0e+00	805.4	KO:K06118	UDP-sulfoquinovose synthase [EC:3.13.1.1]	EC:3.13.1.1	Yes
637450700	969	100	1	969	1	969	0.0e+00	1955.3	KO:K00281	glycine dehydrogenase [EC:1.4.4.2]	EC:1.4.4.2	Yes
637450701	129	100	1	129	1	129	0.0e+00	259.2	KO:K02437	glycine cleavage system H protein		Yes
637450704	328	100	1	328	1	328	0.0e+00	699.1	KO:K00507	stearoyl-CoA desaturase (delta-9 desaturase) [EC:1.14.19.1]	EC:1.14.19.1	Yes
637450705	151	100	1	151	1	151	0.0e+00	289.3	KO:K02939	large subunit ribosomal protein L9		Yes
637450706	460	100	1	460	1	460	0.0e+00	891	KO:K02314	replicative DNA helicase [EC:3.6.4.12]	EC:3.6.4.12	Yes
637450707	654	100	1	654	1	654	0.0e+00	1290.4	KO:K03495	tRNA uridine 5-carboxymethylaminomethyl modification enzyme		Yes
637450711	443	100	1	443	1	443	0.0e+00	902.5	KO:K01971	DNA ligase (ATP) [EC:6.5.1.1]	EC:6.5.1.1	Yes
637450714	918	100	1	918	1	918	0.0e+00	1866.7	KO:K01873	valyl-tRNA synthetase [EC:6.1.1.9]	EC:6.1.1.9	Yes
637450717	284	100	1	284	1	284	0.0e+00	570.9	KO:K02428	XTP/dITP diphosphohydrolase [EC:3.6.1.66]	EC:3.6.1.66	Yes
637450718	283	100	1	283	1	283	0.0e+00	582.8	KO:K00797	spermidine synthase [EC:2.5.1.16]	EC:2.5.1.16	Yes
637450719	294	100	1	294	1	294	0.0e+00	590.5	KO:K01480	agmatinase [EC:3.5.3.11]	EC:3.5.3.11	Yes
637450720	370	100	1	370	1	370	0.0e+00	748.4	KO:K00605	aminomethyltransferase [EC:2.1.2.10]	EC:2.1.2.10	Yes
637450721	598	100	1	598	1	598	0.0e+00	1191.8	KO:K01876	aspartyl-tRNA synthetase [EC:6.1.1.12]	EC:6.1.1.12	Yes
637450722	536	100	1	536	1	536	0.0e+00	1079.7	KO:K01937	CTP synthase [EC:6.3.4.2]	EC:6.3.4.2	Yes
637450724	224	100	1	224	1	224	0.0e+00	458	KO:K06920	7-cyano-7-deazaguanine synthase [EC:6.3.4.20]	EC:6.3.4.20	Yes
637450725	439	100	1	439	1	439	0.0e+00	887.1	KO:K01665	para-aminobenzoate synthetase component I [EC:2.6.1.85]	EC:2.6.1.85	Yes
637450726	275	79.9	1	274	1	274	0.0e+00	454.1	KO:K02619	4-amino-4-deoxychorismate lyase [EC:4.1.3.38]	EC:4.1.3.38	Yes
637450727	261	100	1	261	1	261	0.0e+00	513.5	KO:K02303	uroporphyrin-III C-methyltransferase [EC:2.1.1.107]	EC:2.1.1.107	Yes
637450729	695	100	1	695	1	695	0.0e+00	1379	KO:K00937	polyphosphate kinase [EC:2.7.4.1]	EC:2.7.4.1	Yes
637450730	339	100	1	339	1	339	0.0e+00	659.4	KO:K03086	RNA polymerase primary sigma factor		Yes
637450732	355	100	1	355	1	355	0.0e+00	712.2	KO:K01626	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]	EC:2.5.1.54	Yes
637450733	857	100	1	857	1	857	0.0e+00	1711	KO:K01682	aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]	EC:4.2.1.3	Yes
637450733	857	100	1	857	1	857	0.0e+00	1711	KO:K01682	aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]	EC:4.2.1.99	Yes
637450734	452	93.8	1	452	1	452	0.0e+00	831.6	KO:K03281	chloride channel protein, CIC family		Yes
637450735	284	100	1	284	1	284	0.0e+00	579.3	KO:K01433	formyltetrahydrofolate deformylase [EC:3.5.1.10]	EC:3.5.1.10	Yes
637450736	360	100	1	360	1	360	0.0e+00	728.4	KO:K00540			Yes
637450737	634	100	1	634	1	634	0.0e+00	1227.6	KO:K04043	molecular chaperone DnaK		Yes
637450738	285	100	1	285	1	285	0.0e+00	568.5	KO:K00014	shikimate dehydrogenase [EC:1.1.1.25]	EC:1.1.1.25	Yes
637450739	154	100	1	154	1	154	0.0e+00	307.4	KO:K02990	small subunit ribosomal protein S6		Yes
637450740	404	100	1	404	1	404	0.0e+00	805.1	KO:K01940	argininosuccinate synthase [EC:6.3.4.5]	EC:6.3.4.5	Yes
637450742	359	100	1	359	1	359	0.0e+00	694.1	KO:K01000	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]	EC:2.7.8.13	Yes
637450744	468	100	1	468	1	468	0.0e+00	939.5	KO:K00696	sucrose-phosphate synthase [EC:2.4.1.14]	EC:2.4.1.14	Yes
637450745	966	100	1	966	1	966	0.0e+00	1909.8	KO:K03701	excinuclease ABC subunit A		Yes
637450746	559	100	1	559	1	559	0.0e+00	1078.5	KO:K03631	DNA repair protein RecN (Recombination protein N)		Yes
637450749	367	100	1	367	1	367	0.0e+00	725.3	KO:K01733	threonine synthase [EC:4.2.3.1]	EC:4.2.3.1	Yes
639332025	329	93.6	31	329	1	299	0.0e+00	607.8	KO:K02294	beta-carotene hydroxylase [EC:1.14.13.-]	EC:1.14.13.-	Yes
639332026	496	49.8	5	495	7	497	0.0e+00	487.6	KO:K00571	site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	EC:2.1.1.72	Yes
