gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
637449466	317	35	202	SUPERFAMILY	SSF49441	IPR024094	Cytochrome f large domain	
637449466	317	264	283	SUPERFAMILY	SSF49441	IPR024094	Cytochrome f large domain	
637449467	178	1	40	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
637449467	178	7	177	SUPERFAMILY	SSF50022	IPR017941	Rieske [2Fe-2S] iron-sulphur domain	GO:0016491|GO:0051537|GO:0055114
637449467	178	65	161	ProSiteProfiles	PS51296	IPR017941	Rieske [2Fe-2S] iron-sulphur domain	GO:0016491|GO:0051537|GO:0055114
637449469	252	157	176	ProSitePatterns	PS01218	IPR019820	Sec-independent periplasmic protein translocase, conserved site	
637449472	184	5	183	ProSiteProfiles	PS50052	IPR008144	Guanylate kinase-like	GO:0005515
637449472	184	6	184	SMART	SM00072	IPR008145	Guanylate kinase/L-type calcium channel beta subunit	GO:0005515
637449472	184	6	183	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637449473	44	7	43	SUPERFAMILY	SSF81544	IPR002615	Photosystem I PsaJ, reaction centre subunit IX	GO:0009522|GO:0015979
637449474	184	40	182	SUPERFAMILY	SSF81536	IPR003666	Photosystem I PsaF, reaction centre subunit III	GO:0009522|GO:0009538|GO:0015979
637449475	356	4	124	SUPERFAMILY	SSF53067			
637449475	356	105	323	SUPERFAMILY	SSF53067			
637449476	60	23	51	SUPERFAMILY	SSF103511	IPR023329	Chlorophyll a/b binding protein domain	
637449477	399	1	19	ProSiteProfiles	PS51257			
637449478	478	9	20	ProSitePatterns	PS00178	IPR001412	Aminoacyl-tRNA synthetase, class I, conserved site	GO:0000166|GO:0004812|GO:0005524|GO:0006418
637449478	478	312	467	SUPERFAMILY	SSF48163	IPR008925	Aminoacyl-tRNA synthetase, class I, anticodon-binding	GO:0000049
637449478	478	5	310	SUPERFAMILY	SSF52374			
637449482	160	46	159	SUPERFAMILY	SSF50104	IPR008991	Translation protein SH3-like domain	
637449482	160	130	145	ProSitePatterns	PS01015	IPR018257	Ribosomal protein L19, conserved site	GO:0003735|GO:0005622|GO:0005840|GO:0006412
637449484	279	30	278	SUPERFAMILY	SSF55920	IPR000994	Peptidase M24, structural domain	
637449484	279	193	211	ProSitePatterns	PS00680	IPR002467	Peptidase M24A, methionine aminopeptidase, subfamily 1	GO:0004177|GO:0006508|GO:0008235
637449485	237	5	143	SUPERFAMILY	SSF51735			
637449486	369	1	228	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637449486	369	217	334	SUPERFAMILY	SSF75138			
637449487	170	23	98	SUPERFAMILY	SSF102405			
637449488	165	6	90	SUPERFAMILY	SSF89963			
637449488	165	91	165	SUPERFAMILY	SSF89963			
637449489	268	33	198	SMART	SM00244	IPR001107	Band 7 protein	
637449489	268	65	200	SUPERFAMILY	SSF117892			
637449490	433	240	276	ProSitePatterns	PS00600	IPR005814	Aminotransferase class-III	GO:0008483|GO:0030170
637449490	433	6	428	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
637449491	281	1	264	ProSiteProfiles	PS51435	IPR004808	AP endonuclease 1	GO:0004518|GO:0006281
637449491	281	1	263	SUPERFAMILY	SSF56219	IPR005135	Endonuclease/exonuclease/phosphatase	
637449491	281	27	36	ProSitePatterns	PS00726	IPR020847	AP endonuclease 1, binding site	GO:0003677|GO:0004519|GO:0005622|GO:0006281
637449496	531	78	263	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
637449496	531	335	523	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
637449496	531	38	265	SUPERFAMILY	SSF161098			
637449496	531	297	519	SUPERFAMILY	SSF161098			
637449497	364	269	357	SMART	SM00833	IPR011629	Cobalamin (vitamin B12) biosynthesis CobW-like, C-terminal	
637449497	364	269	357	SUPERFAMILY	SSF90002	IPR011629	Cobalamin (vitamin B12) biosynthesis CobW-like, C-terminal	
637449497	364	7	169	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637449498	96	5	94	SUPERFAMILY	SSF55248	IPR001533	Transcriptional coactivator/pterin dehydratase	GO:0006729|GO:0008124
637449499	161	1	148	SUPERFAMILY	SSF111038	IPR001602	Uncharacterised protein family UPF0047	
637449500	501	3	494	SUPERFAMILY	SSF55486			
637449501	195	9	191	SUPERFAMILY	SSF50324	IPR008162	Inorganic pyrophosphatase	GO:0000287|GO:0004427|GO:0005737|GO:0006796
637449501	195	79	85	ProSitePatterns	PS00387	IPR008162	Inorganic pyrophosphatase	GO:0000287|GO:0004427|GO:0005737|GO:0006796
637449502	316	224	313	SUPERFAMILY	SSF54782	IPR022418	Porphobilinogen deaminase, C-terminal	GO:0004418|GO:0033014
637449502	316	234	250	ProSitePatterns	PS00533	IPR022419	Porphobilinogen deaminase, dipyrromethane cofactor binding site	GO:0004418|GO:0018160|GO:0033014
637449502	316	4	221	SUPERFAMILY	SSF53850			
637449503	396	188	201	ProSitePatterns	PS00715	IPR000943	RNA polymerase sigma-70	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
637449503	396	356	382	ProSitePatterns	PS00716	IPR000943	RNA polymerase sigma-70	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
637449503	396	237	310	SUPERFAMILY	SSF88659	IPR013324	RNA polymerase sigma factor, region 3/4	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
637449503	396	294	394	SUPERFAMILY	SSF88659	IPR013324	RNA polymerase sigma factor, region 3/4	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
637449503	396	83	234	SUPERFAMILY	SSF88946	IPR013325	RNA polymerase sigma factor, region 2	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
637449504	758	502	656	ProSiteProfiles	PS51194	IPR001650	Helicase, C-terminal	GO:0003676|GO:0004386|GO:0005524
637449504	758	523	620	SMART	SM00490	IPR001650	Helicase, C-terminal	GO:0003676|GO:0004386|GO:0005524
637449504	758	218	414	SMART	SM00487	IPR014001	Helicase, superfamily 1/2, ATP-binding domain	
637449504	758	233	401	ProSiteProfiles	PS51192	IPR014001	Helicase, superfamily 1/2, ATP-binding domain	
637449504	758	237	468	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637449504	758	534	631	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637449506	284	7	282	SUPERFAMILY	SSF53633	IPR001048	Aspartate/glutamate/uridylate kinase	
637449509	149	1	100	ProSiteProfiles	PS50935	IPR000424	Primosome PriB/single-strand DNA-binding	GO:0003697
637449509	149	1	149	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
637449510	269	10	266	ProSiteProfiles	PS51014	IPR003723	Cobalamin (vitamin B12) biosynthesis CobK/CbiJ, precorrin-6x reductase	GO:0009236|GO:0016994|GO:0055114
637449511	108	2	103	SUPERFAMILY	SSF54913	IPR011322	Nitrogen regulatory PII-like, alpha/beta	
637449512	338	281	294	ProSitePatterns	PS00584	IPR002173	Carbohydrate/puine kinase, PfkB, conserved site	GO:0016773
637449512	338	13	326	SUPERFAMILY	SSF53613			
637449513	436	3	422	SMART	SM00788	IPR001114	Adenylosuccinate synthetase	GO:0004019|GO:0005525|GO:0006164
637449513	436	10	17	ProSitePatterns	PS01266	IPR018220	Adenylosuccinate synthase, active site	GO:0004019|GO:0005525|GO:0006164
637449513	436	131	142	ProSitePatterns	PS00513	IPR018220	Adenylosuccinate synthase, active site	GO:0004019|GO:0005525|GO:0006164
637449513	436	1	427	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637449515	600	487	591	SUPERFAMILY	SSF52954	IPR004154	Anticodon-binding	
637449515	600	73	492	ProSiteProfiles	PS50862	IPR006195	Aminoacyl-tRNA synthetase, class II	GO:0004812|GO:0006418
637449515	600	223	392	SUPERFAMILY	SSF55826	IPR007214	YbaK/aminoacyl-tRNA synthetase-associated domain	GO:0002161
637449515	600	11	241	SUPERFAMILY	SSF55681			
637449515	600	431	502	SUPERFAMILY	SSF55681			
637449518	182	10	168	SUPERFAMILY	SSF50324	IPR008162	Inorganic pyrophosphatase	GO:0000287|GO:0004427|GO:0005737|GO:0006796
637449519	122	7	122	ProSiteProfiles	PS51353	IPR006660	Arsenate reductase-like	
637449519	122	8	121	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
637449520	228	26	74	SUPERFAMILY	SSF51306	IPR015927	Peptidase S24/S26A/S26B/S26C	
637449520	228	111	217	SUPERFAMILY	SSF51306	IPR015927	Peptidase S24/S26A/S26B/S26C	
637449520	228	118	130	ProSitePatterns	PS00760	IPR019757	Peptidase S26A, signal peptidase I, lysine active site	GO:0008236|GO:0016021
637449520	228	173	186	ProSitePatterns	PS00761	IPR019758	Peptidase S26A, signal peptidase I, conserved site	GO:0008236|GO:0016021
637449520	228	1	25	ProSiteProfiles	PS51257			
637449521	417	62	363	SUPERFAMILY	SSF51556			
637449522	442	231	240	ProSitePatterns	PS00175	IPR001345	Phosphoglycerate/bisphosphoglycerate mutase, active site	GO:0003824|GO:0008152
637449522	442	4	169	SMART	SM00855	IPR013078	Histidine phosphatase superfamily, clade-1	
637449522	442	228	384	SMART	SM00855	IPR013078	Histidine phosphatase superfamily, clade-1	
637449522	442	1	219	SUPERFAMILY	SSF53254			
637449522	442	228	434	SUPERFAMILY	SSF53254			
637449525	583	64	219	SUPERFAMILY	SSF56519	IPR005311	Penicillin-binding protein, dimerisation domain	GO:0008658
637449525	583	235	571	SUPERFAMILY	SSF56601	IPR012338	Beta-lactamase/transpeptidase-like	
637449526	333	31	39	ProSitePatterns	PS01054	IPR018225	Transaldolase, active site	GO:0005975
637449526	333	132	149	ProSitePatterns	PS00958	IPR018225	Transaldolase, active site	GO:0005975
637449526	333	1	320	SUPERFAMILY	SSF51569			
637449527	377	2	167	SUPERFAMILY	SSF51905			
637449527	377	255	337	SUPERFAMILY	SSF51905			
637449528	182	4	181	SUPERFAMILY	SSF55194	IPR023584	Ribosome recycling factor domain	
637449529	234	1	233	SUPERFAMILY	SSF53633	IPR001048	Aspartate/glutamate/uridylate kinase	
637449530	231	38	231	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637449531	389	210	370	SUPERFAMILY	SSF56349	IPR011010	DNA breaking-rejoining enzyme, catalytic core	GO:0003677
637449532	391	191	210	ProSitePatterns	PS00534	IPR019772	Ferrochelatase, active site	GO:0004325|GO:0006783
637449532	391	306	390	SUPERFAMILY	SSF103511	IPR023329	Chlorophyll a/b binding protein domain	
637449532	391	1	333	SUPERFAMILY	SSF53800			
637449533	587	446	465	ProSitePatterns	PS00187	IPR000399	TPP-binding enzyme, conserved site	GO:0000287|GO:0030976
637449533	587	17	197	SUPERFAMILY	SSF52518			
637449533	587	210	380	SUPERFAMILY	SSF52467			
637449533	587	386	583	SUPERFAMILY	SSF52518			
637449535	260	16	259	SUPERFAMILY	SSF64438	IPR011324	Cytotoxic necrotizing factor-like, catalytic	
637449537	405	134	203	ProSiteProfiles	PS50126	IPR003029	Ribosomal protein S1, RNA-binding domain	GO:0003723
637449537	405	221	285	ProSiteProfiles	PS50126	IPR003029	Ribosomal protein S1, RNA-binding domain	GO:0003723
637449537	405	299	367	ProSiteProfiles	PS50126	IPR003029	Ribosomal protein S1, RNA-binding domain	GO:0003723
637449537	405	133	228	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
637449537	405	209	287	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
637449537	405	296	378	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
637449537	405	132	203	SMART	SM00316	IPR022967	RNA-binding domain, S1	
637449537	405	219	285	SMART	SM00316	IPR022967	RNA-binding domain, S1	
637449537	405	297	367	SMART	SM00316	IPR022967	RNA-binding domain, S1	
637449538	265	9	256	SUPERFAMILY	SSF102215	IPR024087	Creatininase-like domain	
637449539	238	19	236	SUPERFAMILY	SSF47240	IPR009078	Ferritin-like superfamily	
637449540	346	126	320	SUPERFAMILY	SSF51735			
637449541	335	1	303	ProSiteProfiles	PS50989	IPR011763	Acetyl-coenzyme A carboxyltransferase, C-terminal	GO:0016874
637449541	335	7	317	SUPERFAMILY	SSF52096			
637449542	235	136	164	ProSitePatterns	PS00061	IPR020904	Short-chain dehydrogenase/reductase, conserved site	GO:0016491
637449542	235	2	232	SUPERFAMILY	SSF51735			
637449543	246	23	239	SUPERFAMILY	SSF55620			
637449544	220	6	216	SUPERFAMILY	SSF51366	IPR011060	Ribulose-phosphate binding barrel	GO:0003824|GO:0008152
637449545	408	273	362	SUPERFAMILY	SSF54631			
637449546	223	4	204	SUPERFAMILY	SSF55681			
637449549	334	8	278	SUPERFAMILY	SSF51735			
637449550	295	29	295	ProSiteProfiles	PS51026	IPR000392	Nitrogenase iron protein, subunit NifH/Protochlorophyllide reductase, subunit ChlL	GO:0005524|GO:0016491|GO:0055114
637449550	295	114	126	ProSitePatterns	PS00746	IPR000392	Nitrogenase iron protein, subunit NifH/Protochlorophyllide reductase, subunit ChlL	GO:0005524|GO:0016491|GO:0055114
637449550	295	151	164	ProSitePatterns	PS00692	IPR000392	Nitrogenase iron protein, subunit NifH/Protochlorophyllide reductase, subunit ChlL	GO:0005524|GO:0016491|GO:0055114
637449550	295	30	291	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637449551	526	3	440	SUPERFAMILY	SSF53807			
637449552	418	7	407	SUPERFAMILY	SSF53807			
637449554	256	190	253	SMART	SM00877	IPR000249	Microcompartment protein, bacteria	
637449554	256	191	253	SUPERFAMILY	SSF143414			
637449555	195	6	190	SUPERFAMILY	SSF52972			
637449556	98	3	80	SMART	SM00877	IPR000249	Microcompartment protein, bacteria	
637449556	98	21	40	ProSitePatterns	PS01139	IPR020808	Bacterial microcompartments protein, conserved site	
637449556	98	4	90	SUPERFAMILY	SSF143414			
637449557	471	142	468	SUPERFAMILY	SSF51649	IPR000685	Ribulose bisphosphate carboxylase, large subunit, C-terminal	GO:0000287
637449557	471	2	140	SUPERFAMILY	SSF54966	IPR017443	Ribulose bisphosphate carboxylase, large subunit, ferrodoxin-like N-terminal	GO:0015977|GO:0016984
637449558	113	9	110	SUPERFAMILY	SSF55239	IPR000894	Ribulose bisphosphate carboxylase small chain, domain	
637449558	113	15	112	SMART	SM00961	IPR000894	Ribulose bisphosphate carboxylase small chain, domain	
637449561	88	1	83	SUPERFAMILY	SSF159133			
637449562	73	2	72	SUPERFAMILY	SSF159133			
637449563	79	2	75	SUPERFAMILY	SSF55248	IPR001533	Transcriptional coactivator/pterin dehydratase	GO:0006729|GO:0008124
637449565	130	4	129	SUPERFAMILY	SSF55298	IPR013813	Endoribonuclease L-PSP/chorismate mutase-like	
637449565	130	105	123	ProSitePatterns	PS01094	IPR019897	YjgF-like protein, conserved site	
637449566	246	16	175	SMART	SM00849	IPR001279	Beta-lactamase-like	GO:0016787
637449566	246	8	240	SUPERFAMILY	SSF56281			
637449567	215	146	167	ProSitePatterns	PS01316	IPR018198	ATP phosphoribosyltransferase, conserved site	GO:0003879
637449567	215	1	206	SUPERFAMILY	SSF53850			
637449568	598	357	590	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
637449568	598	382	567	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
637449568	598	10	332	SUPERFAMILY	SSF90123	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
637449568	598	25	315	ProSiteProfiles	PS50929	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
637449568	598	493	507	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
637449568	598	352	591	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637449569	176	44	176	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
637449569	176	47	165	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
637449570	227	2	214	SUPERFAMILY	SSF53448			
637449571	202	4	198	SUPERFAMILY	SSF53448			
637449572	463	156	289	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
637449572	463	359	456	SUPERFAMILY	SSF48295	IPR010921	Trp repressor/replication initiator	GO:0043565
637449572	463	365	434	SMART	SM00760	IPR013159	Chromosomal replication initiator, DnaA C-terminal	GO:0005524|GO:0006270|GO:0006275|GO:0043565
637449572	463	415	434	ProSitePatterns	PS01008	IPR018312	Chromosomal replication control, initiator DnaA, conserved site	GO:0003677|GO:0003688|GO:0005524|GO:0006270|GO:0006275
637449572	463	124	336	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637449573	412	41	124	ProSiteProfiles	PS50404	IPR004045	Glutathione S-transferase, N-terminal	GO:0005515
637449573	412	138	264	SUPERFAMILY	SSF47616	IPR010987	Glutathione S-transferase, C-terminal-like	
637449573	412	50	152	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
637449574	459	44	54	ProSitePatterns	PS00076	IPR012999	Pyridine nucleotide-disulphide oxidoreductase, class I, active site	GO:0016668|GO:0055114
637449574	459	344	458	SUPERFAMILY	SSF55424	IPR016156	FAD/NAD-linked reductase, dimerisation domain	GO:0016491|GO:0050660|GO:0055114
637449574	459	9	319	SUPERFAMILY	SSF51905			
637449576	349	11	19	ProSitePatterns	PS00482	IPR002195	Dihydroorotase, conserved site	GO:0016812
637449576	349	243	254	ProSitePatterns	PS00483	IPR002195	Dihydroorotase, conserved site	GO:0016812
637449576	349	1	345	SUPERFAMILY	SSF51556			
637449580	279	16	266	SUPERFAMILY	SSF51366	IPR011060	Ribulose-phosphate binding barrel	GO:0003824|GO:0008152
637449580	279	62	75	ProSitePatterns	PS00167	IPR018204	Tryptophan synthase, alpha chain, active site	GO:0004834
637449582	90	1	90	SUPERFAMILY	SSF54909	IPR011008	Dimeric alpha-beta barrel	
637449585	307	142	217	SUPERFAMILY	SSF88659	IPR013324	RNA polymerase sigma factor, region 3/4	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
637449585	307	206	296	SUPERFAMILY	SSF88659	IPR013324	RNA polymerase sigma factor, region 3/4	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
637449585	307	4	139	SUPERFAMILY	SSF88946	IPR013325	RNA polymerase sigma factor, region 2	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
637449586	221	8	113	SUPERFAMILY	SSF141734			
637449586	221	129	217	SUPERFAMILY	SSF101386			
637449587	154	6	148	SUPERFAMILY	SSF55620			
637449588	860	196	342	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
637449588	860	600	771	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
637449588	860	292	304	ProSitePatterns	PS00870	IPR018368	ClpA/B, conserved site 1	GO:0005524
637449588	860	770	859	SMART	SM01086	IPR019489	Clp ATPase, C-terminal	
637449588	860	156	547	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637449588	860	549	855	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637449588	860	634	652	ProSitePatterns	PS00871	IPR028299	ClpA/B, conserved site 2	
637449588	860	7	137	SUPERFAMILY	SSF81923			
637449589	116	25	116	SUPERFAMILY	SSF49503	IPR008972	Cupredoxin	
637449590	327	4	257	SUPERFAMILY	SSF51735			
637449591	346	21	30	ProSitePatterns	PS00906	IPR000257	Uroporphyrinogen decarboxylase (URO-D)	GO:0004853|GO:0006779
637449591	346	141	157	ProSitePatterns	PS00907	IPR000257	Uroporphyrinogen decarboxylase (URO-D)	GO:0004853|GO:0006779
637449591	346	7	344	SUPERFAMILY	SSF51726			
637449592	754	20	115	SUPERFAMILY	SSF81296	IPR014756	Immunoglobulin E-set	
637449592	754	137	194	SUPERFAMILY	SSF81296	IPR014756	Immunoglobulin E-set	
637449592	754	180	640	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
637449592	754	647	750	SUPERFAMILY	SSF51011			
637449593	525	338	515	SUPERFAMILY	SSF49785	IPR008979	Galactose-binding domain-like	
637449593	525	282	519	SMART	SM00939	IPR013736	Peptidase S15/CocE/NonD, C-terminal	GO:0008239
637449593	525	11	293	SUPERFAMILY	SSF53474			
637449598	436	16	420	SUPERFAMILY	SSF53720	IPR016161	Aldehyde/histidinol dehydrogenase	GO:0008152|GO:0016491|GO:0055114
637449598	436	328	350	ProSitePatterns	PS01223	IPR020593	Gamma-glutamyl phosphate reductase GPR, conserved site	GO:0004350|GO:0006561|GO:0055114
637449599	120	5	115	SMART	SM00905	IPR006157	Dihydroneopterin aldolase/epimerase domain	GO:0004150|GO:0006760
637449599	120	4	117	SUPERFAMILY	SSF55620			
637449600	197	4	194	SUPERFAMILY	SSF53474			
637449601	695	1	691	SUPERFAMILY	SSF55486			
637449603	315	96	107	ProSitePatterns	PS00627	IPR006203	GHMP kinase, ATP-binding, conserved site	GO:0005524
637449603	315	9	155	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
637449603	315	173	291	SUPERFAMILY	SSF55060			
637449604	345	1	342	SUPERFAMILY	SSF53067			
637449605	638	530	633	SUPERFAMILY	SSF52954	IPR004154	Anticodon-binding	
637449605	638	242	533	ProSiteProfiles	PS50862	IPR006195	Aminoacyl-tRNA synthetase, class II	GO:0004812|GO:0006418
637449605	638	4	61	SUPERFAMILY	SSF81271	IPR012676	TGS-like	
637449605	638	169	218	SMART	SM00863	IPR012947	Threonyl/alanyl tRNA synthetase, SAD	GO:0005524|GO:0016876|GO:0043039
637449605	638	64	240	SUPERFAMILY	SSF55186	IPR018163	Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain	GO:0000166
637449605	638	242	525	SUPERFAMILY	SSF55681			
637449606	338	5	333	SUPERFAMILY	SSF52374			
637449609	300	31	300	SUPERFAMILY	SSF53807			
637449610	254	11	245	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
