gene_oid	db_name	id
637449625	TIGRFam	TIGR00067
637449625	UniProt/TrEMBL	Q7TUC4
637449626	GI	33861175
637449626	GenBank/EMBL	NP_892736
637449626	GeneID	1726823
637449626	PIRSF	PIRSF000496
637449626	UniProt/TrEMBL	Q7V268
637449627	GI	33861176
637449627	GenBank/EMBL	NP_892737
637449627	GeneID	1726148
637449627	UniProtKB	Q7V267
637449628	GI	33861177
637449628	GenBank/EMBL	NP_892738
637449628	GeneID	1726155
637449628	PIRSF	PIRSF012442
637449628	UniProt/TrEMBL	Q7V266
637449629	GI	33861178
637449629	GenBank/EMBL	NP_892739
637449629	GeneID	1726694
637449629	UniProtKB	Q7V265
637449630	GI	33861179
637449630	GenBank/EMBL	NP_892740
637449630	GeneID	1726398
637449630	UniProtKB	Q7V264
637449631	GI	33861180
637449631	GenBank/EMBL	NP_892741
637449631	GeneID	1725836
637449631	UniProtKB	Q7V263
637449632	GI	33861181
637449632	GenBank/EMBL	NP_892742
637449632	GeneID	1726598
637449632	UniProtKB	Q7V262
637449633	GI	33861182
637449633	GenBank/EMBL	NP_892743
637449633	GeneID	1726835
637449633	UniProtKB	Q7V261
637449634	GI	33861183
637449634	GenBank/EMBL	NP_892744
637449634	GeneID	1727123
637449634	UniProt/TrEMBL	Q7V260
637449635	GI	33861184
637449635	GenBank/EMBL	NP_892745
637449635	GeneID	1726000
637449635	UniProtKB	O07295
637449636	GI	33861185
637449636	GenBank/EMBL	NP_892746
637449636	GeneID	1725742
637449636	UniProtKB	Q7V258
637449637	GI	33861186
637449637	GenBank/EMBL	NP_892747
637449637	GeneID	1726123
637449637	UniProt/TrEMBL	Q7V257
637449638	GI	33861187
637449638	GenBank/EMBL	NP_892748
637449638	GeneID	1725649
637449638	UniProtKB	Q7V256
637449639	GI	33861188
637449639	GenBank/EMBL	NP_892749
637449639	GeneID	1726826
637449639	UniProtKB	Q7TTQ2
637449640	GI	33861189
637449640	GenBank/EMBL	NP_892750
637449640	GeneID	1726690
637449640	PIRSF	PIRSF000092
637449640	UniProt/TrEMBL	Q7V255
637449641	GI	33861190
637449641	GenBank/EMBL	NP_892751
637449641	GeneID	1725927
637449641	UniProtKB	Q7V254
637449642	GI	33861191
637449642	GenBank/EMBL	NP_892752
637449642	GeneID	1726758
637449642	UniProtKB	Q7V253
637449643	GI	33861192
637449643	GenBank/EMBL	NP_892753
637449643	GeneID	1726849
637449643	UniProtKB	Q7V252
637449644	GI	33861193
637449644	GenBank/EMBL	NP_892754
637449644	GeneID	1726736
637449644	PIRSF	PIRSF026590
637449644	UniProt/TrEMBL	Q7V251
637449645	GI	33861194
637449645	GenBank/EMBL	NP_892755
637449645	GeneID	1726806
637449645	PIRSF	PIRSF005804
637449645	UniProt/TrEMBL	Q7V250
637449646	GI	33861195
637449646	GenBank/EMBL	NP_892756
637449646	GeneID	1727061
637449646	UniProtKB	Q7V249
637449647	GI	33861196
637449647	GenBank/EMBL	NP_892757
637449647	GeneID	1726236
637449647	UniProtKB	Q7V248
637449648	GI	33861197
637449648	GenBank/EMBL	NP_892758
637449648	GeneID	1725805
637449648	UniProt/TrEMBL	Q7V247
637449649	GI	33861198
637449649	GenBank/EMBL	NP_892759
637449649	GeneID	1726582
637449649	UniProt/TrEMBL	Q7V246
637449650	GI	33861199
637449650	GenBank/EMBL	NP_892760
637449650	GeneID	1725768
637449650	PIRSF	PIRSF001434
637449650	TIGRFam	TIGR01326
637449650	UniProt/TrEMBL	Q7TUC3
637449651	GI	33861200
637449651	GenBank/EMBL	NP_892761
637449651	GeneID	1726596
637449651	UniProtKB	Q7V245
637449652	GI	33861201
637449652	GenBank/EMBL	NP_892762
637449652	GeneID	1725861
637449652	UniProtKB	Q7V244
637449653	GI	33861202
637449653	GenBank/EMBL	NP_892763
637449653	GeneID	1726683
637449653	UniProt/TrEMBL	Q7V243
637449654	GI	33861203
637449654	GenBank/EMBL	NP_892764
637449654	GeneID	1726691
637449654	UniProtKB	Q7V242
637449655	GI	33861204
637449655	GenBank/EMBL	NP_892765
637449655	GeneID	1725660
637449655	UniProtKB	Q7V241
637449656	GI	33861205
637449656	GenBank/EMBL	NP_892766
637449656	GeneID	1727078
637449656	UniProtKB	Q7V240
637449657	GI	33861206
637449657	GenBank/EMBL	NP_892767
637449657	GeneID	1725655
637449657	PIRSF	PIRSF017978
637449657	UniProt/TrEMBL	Q7V239
637449658	GI	33861207
637449658	GenBank/EMBL	NP_892768
637449658	GeneID	1725818
637449658	UniProt/TrEMBL	Q7V238
637449659	GI	33861208
637449659	GenBank/EMBL	NP_892769
637449659	GeneID	1725999
637449659	UniProt/TrEMBL	Q7V237
637449660	GI	33861209
637449660	GenBank/EMBL	NP_892770
637449660	GeneID	1726831
637449660	UniProtKB	Q7V236
637449661	GI	33861210
637449661	GenBank/EMBL	NP_892771
637449661	GeneID	1726228
637449661	UniProtKB	Q7TUC2
637449662	GI	33861211
637449662	GenBank/EMBL	NP_892772
637449662	GeneID	1727122
637449662	UniProtKB	Q7V235
637449663	GI	33861212
637449663	GenBank/EMBL	NP_892773
637449663	GeneID	1726294
637449663	UniProtKB	Q7V234
637449664	GI	33861213
637449664	GenBank/EMBL	NP_892774
637449664	GeneID	1726070
637449664	UniProtKB	Q7V233
637449665	GI	33861214
637449665	GenBank/EMBL	NP_892775
637449665	GeneID	1726222
637449665	UniProtKB	Q7TUC1
637449666	GI	33861215
637449666	GenBank/EMBL	NP_892776
637449666	GeneID	1725839
637449666	UniProtKB	Q7V232
637449668	GI	33861216
637449668	GenBank/EMBL	NP_892777
637449668	GeneID	1726813
637449668	UniProtKB	Q7V231
637449669	GI	33861217
637449669	GenBank/EMBL	NP_892778
637449669	GeneID	1725760
637449669	UniProt/TrEMBL	Q7U397
637449670	GI	33861218
637449670	GenBank/EMBL	NP_892779
637449670	GeneID	1726415
637449670	UniProtKB	Q7V230
637449671	GI	33861219
637449671	GenBank/EMBL	NP_892780
637449671	GeneID	1726475
637449671	UniProt/TrEMBL	Q7V229
637449672	GI	33861220
637449672	GenBank/EMBL	NP_892781
637449672	GeneID	1727076
637449672	UniProtKB	Q7V228
637449673	GI	33861221
637449673	GenBank/EMBL	NP_892782
637449673	GeneID	1725656
637449673	PIRSF	PIRSF035095
637449673	UniProt/TrEMBL	Q7V227
637449674	GI	33861222
637449674	GenBank/EMBL	NP_892783
637449674	GeneID	1726016
637449674	UniProtKB	Q7V226
637449675	GI	33861223
637449675	GenBank/EMBL	NP_892784
637449675	GeneID	1726206
637449675	UniProtKB	Q7V225
637449676	GI	33861224
637449676	GenBank/EMBL	NP_892785
637449676	GeneID	1725796
637449676	UniProtKB	Q7V224
637449677	GI	33861225
637449677	GenBank/EMBL	NP_892786
637449677	GeneID	1727165
637449677	UniProtKB	Q7V223
637449678	GI	33861226
637449678	GenBank/EMBL	NP_892787
637449678	GeneID	1727333
637449678	PIRSF	PIRSF005915
637449678	TIGRFam	TIGR00297
637449678	UniProt/TrEMBL	Q7V222
637449679	GI	33861227
637449679	GenBank/EMBL	NP_892788
637449679	GeneID	1727132
637449679	UniProtKB	Q7V221
637449680	GI	33861228
637449680	GenBank/EMBL	NP_892789
637449680	GeneID	1727315
637449680	UniProtKB	Q7V220
637449681	GI	33861229
637449681	GenBank/EMBL	NP_892790
637449681	GeneID	1727178
637449681	PIRSF	PIRSF002763
637449681	UniProt/TrEMBL	Q7V219
637449682	GI	33861230
637449682	GenBank/EMBL	NP_892791
637449682	GeneID	1726807
637449682	UniProtKB	Q7V218
637449683	GI	33861231
637449683	GenBank/EMBL	NP_892792
637449683	GeneID	1726733
637449683	UniProtKB	Q7V217
637449684	GI	33861232
637449684	GenBank/EMBL	NP_892793
637449684	GeneID	1727126
637449684	TIGRFam	TIGR00758
637449684	UniProt/TrEMBL	Q7V216
637449685	GI	33861233
637449685	GenBank/EMBL	NP_892794
637449685	GeneID	1727127
637449685	PIRSF	PIRSF004640
637449685	TIGRFam	TIGR00612
637449685	UniProt/TrEMBL	Q7V215
637449686	GI	33861234
637449686	GenBank/EMBL	NP_892795
637449686	GeneID	1727103
637449686	UniProtKB	Q7V214
637449687	GI	33861235
637449687	GenBank/EMBL	NP_892796
637449687	GeneID	1727058
637449687	UniProtKB	Q7V213
637449688	GI	33861236
637449688	GenBank/EMBL	NP_892797
637449688	GeneID	1726628
637449688	PIRSF	PIRSF036450
637449688	UniProt/TrEMBL	Q7V212
637449689	GI	33861237
637449689	GenBank/EMBL	NP_892798
637449689	GeneID	1726714
637449689	PIRSF	PIRSF010195
637449689	UniProt/TrEMBL	Q7V211
637449690	GI	33861238
637449690	GenBank/EMBL	NP_892799
637449690	GeneID	1727048
637449690	PIRSF	PIRSF016772
637449690	UniProt/TrEMBL	Q7V210
637449691	GI	33861239
637449691	GenBank/EMBL	NP_892800
637449691	GeneID	1727029
637449691	UniProtKB	Q7V209
637449692	GI	33861240
637449692	GenBank/EMBL	NP_892801
637449692	GeneID	1726983
637449692	UniProtKB	Q7V208
637449693	GI	33861241
637449693	GenBank/EMBL	NP_892802
637449693	GeneID	1727031
637449693	UniProtKB	Q7TUC0
637449694	GI	33861242
637449694	GenBank/EMBL	NP_892803
637449694	GeneID	1727033
637449694	UniProtKB	Q7V207
637449695	GI	33861243
637449695	GenBank/EMBL	NP_892804
637449695	GeneID	1726675
637449695	UniProtKB	Q7V206
637449696	GI	33861244
637449696	GenBank/EMBL	NP_892805
637449696	GeneID	1727091
637449696	UniProtKB	Q7V205
637449697	GI	33861245
637449697	GenBank/EMBL	NP_892806
637449697	GeneID	1726880
637449697	UniProtKB	Q7TUB9
637449698	GI	33861246
637449698	GenBank/EMBL	NP_892807
637449698	GeneID	1727090
637449698	UniProtKB	Q7V204
637449699	GI	33861247
637449699	GenBank/EMBL	NP_892808
637449699	GeneID	1727096
637449699	UniProt/TrEMBL	Q7V203
637449700	GI	33861248
637449700	GenBank/EMBL	NP_892809
637449700	GeneID	1727131
637449700	UniProtKB	Q7V202
637449701	GI	33861249
637449701	GenBank/EMBL	NP_892810
637449701	GeneID	1726591
637449701	UniProtKB	Q7V201
637449702	GI	33861250
637449702	GenBank/EMBL	NP_892811
637449702	GeneID	1726684
637449702	UniProt/TrEMBL	Q7TUB8
637449703	GI	33861251
637449703	GenBank/EMBL	NP_892812
637449703	GeneID	1725631
637449703	UniProtKB	Q7V200
637449704	GI	33861252
637449704	GenBank/EMBL	NP_892813
637449704	GeneID	1726472
637449704	UniProtKB	Q7V1Z9
637449705	GI	33861253
637449705	GenBank/EMBL	NP_892814
637449705	GeneID	1725645
637449705	UniProtKB	Q7V1Z8
637449706	GI	33861254
637449706	GenBank/EMBL	NP_892815
637449706	GeneID	1725605
637449706	UniProt/TrEMBL	Q7V1Z7
637449707	GI	33861255
637449707	GenBank/EMBL	NP_892816
637449707	GeneID	1726338
637449707	UniProtKB	Q7V1Z6
637449708	GI	33861256
637449708	GenBank/EMBL	NP_892817
637449708	GeneID	1726564
637449708	UniProtKB	Q7V1Z5
637449709	GI	33861257
637449709	GenBank/EMBL	NP_892818
637449709	GeneID	1725822
637449709	UniProtKB	Q7V1Z4
637449710	GI	33861258
637449710	GenBank/EMBL	NP_892819
637449710	GeneID	1726251
637449710	UniProt/TrEMBL	Q7V1Z3
637449711	GI	33861259
637449711	GenBank/EMBL	NP_892820
637449711	GeneID	1726540
637449711	UniProtKB	Q7V1Z2
637449712	GI	33861260
637449712	GenBank/EMBL	NP_892821
637449712	GeneID	1725718
637449712	UniProtKB	Q7V1Z1
637449713	GI	33861261
637449713	GenBank/EMBL	NP_892822
637449713	GeneID	1725612
637449713	PIRSF	PIRSF005641
637449713	UniProt/TrEMBL	Q7V1Z0
637449714	GI	33861262
637449714	GenBank/EMBL	NP_892823
637449714	GeneID	1725810
637449714	UniProtKB	Q7V1Y9
637449715	GI	33861263
637449715	GenBank/EMBL	NP_892824
637449715	GeneID	1725946
637449715	UniProtKB	Q7V1Y8
637449716	GI	33861264
637449716	GenBank/EMBL	NP_892825
637449716	GeneID	1726014
637449716	UniProtKB	Q7TUB7
637449717	GI	33861265
637449717	GenBank/EMBL	NP_892826
637449717	GeneID	1725835
637449717	PIRSF	PIRSF033992
637449717	UniProt/TrEMBL	Q7V1Y7
637449718	GI	33861266
637449718	GenBank/EMBL	NP_892827
637449718	GeneID	1726265
637449718	UniProt/TrEMBL	Q7V1Y6
637449719	GI	33861267
637449719	GenBank/EMBL	NP_892828
637449719	GeneID	1726276
637449719	PIRSF	PIRSF002756
637449719	TIGRFam	TIGR00975
637449719	UniProt/TrEMBL	Q7V1Y5
637449720	GI	33861268
637449720	GenBank/EMBL	NP_892829
637449720	GeneID	1726277
637449720	UniProtKB	Q7V1Y4
637449721	GI	33861269
637449721	GenBank/EMBL	NP_892830
637449721	GeneID	1726305
637449721	UniProtKB	Q7V1Y3
637449722	GI	33861270
637449722	GenBank/EMBL	NP_892831
637449722	GeneID	1726108
637449722	PIRSF	PIRSF000149
637449722	TIGRFam	TIGR01534
637449722	UniProt/TrEMBL	Q7V1Y2
637449723	GI	33861271
637449723	GenBank/EMBL	NP_892832
637449723	GeneID	1726101
637449723	UniProt/TrEMBL	Q7V1Y1
637449724	GI	33861272
637449724	GenBank/EMBL	NP_892833
637449724	GeneID	1725902
637449724	UniProtKB	Q7V1Y0
637449725	GI	33861273
637449725	GenBank/EMBL	NP_892834
637449725	GeneID	1725900
637449725	UniProtKB	Q7V1X9
637449726	GI	33861274
637449726	GenBank/EMBL	NP_892835
637449726	GeneID	1725662
637449726	UniProt/TrEMBL	Q7V1X8
637449727	GI	33861275
637449727	GenBank/EMBL	NP_892836
637449727	GeneID	1726334
637449727	UniProtKB	Q7TUB6
637449728	GI	33861276
637449728	GenBank/EMBL	NP_892837
637449728	GeneID	1725774
637449728	UniProtKB	Q7V1X7
637449729	GI	33861277
637449729	GenBank/EMBL	NP_892838
637449729	GeneID	1726525
637449729	UniProtKB	Q7TUB5
637449730	GI	33861278
637449730	GenBank/EMBL	NP_892839
637449730	GeneID	1726499
637449730	UniProt/TrEMBL	Q7TUB4
637449731	GI	33861279
637449731	GenBank/EMBL	NP_892840
637449731	GeneID	1726409
637449731	UniProt/TrEMBL	Q7V1X6
637449732	GI	33861280
637449732	GenBank/EMBL	NP_892841
637449732	GeneID	1725741
637449732	UniProtKB	Q7V1X5
637449733	GI	33861281
637449733	GenBank/EMBL	NP_892842
637449733	GeneID	1725619
637449733	UniProtKB	Q7V1X4
637449734	GI	33861282
637449734	GenBank/EMBL	NP_892843
637449734	GeneID	1725683
637449734	UniProtKB	Q7V1X3
637449735	GI	33861283
637449735	GenBank/EMBL	NP_892844
637449735	GeneID	1726124
637449735	UniProtKB	Q7V1X2
637449736	GI	33861284
637449736	GenBank/EMBL	NP_892845
637449736	GeneID	1725607
637449736	UniProtKB	Q7V1X1
637449737	GI	33861285
637449737	GenBank/EMBL	NP_892846
637449737	GeneID	1725964
637449737	PIRSF	PIRSF037307
637449737	UniProt/TrEMBL	Q7TUB3
637449738	GI	33861286
637449738	GenBank/EMBL	NP_892847
637449738	GeneID	1725780
637449738	PIRSF	PIRSF005587
637449738	UniProt/TrEMBL	Q7V1X0
637449739	GI	33861287
637449739	GenBank/EMBL	NP_892848
637449739	GeneID	1725693
637449739	UniProtKB	Q7V1W9
637449740	GI	33861288
637449740	GenBank/EMBL	NP_892849
637449740	GeneID	1726218
637449740	UniProtKB	Q7V1W8
637449741	GI	33861289
637449741	GenBank/EMBL	NP_892850
637449741	GeneID	1726518
637449741	UniProtKB	Q7TUB2
637449742	GI	33861290
637449742	GenBank/EMBL	NP_892851
637449742	GeneID	1726512
637449742	UniProtKB	Q7V1W7
637449743	GI	33861291
637449743	GenBank/EMBL	NP_892852
637449743	GeneID	1726881
637449743	UniProtKB	Q7TUB1
637449744	GI	33861292
637449744	GenBank/EMBL	NP_892853
637449744	GeneID	1726987
637449744	UniProt/TrEMBL	Q7V1W6
637449745	GI	33861293
637449745	GenBank/EMBL	NP_892854
637449745	GeneID	1727055
637449745	UniProt/TrEMBL	Q7TUB0
637449746	GI	33861294
637449746	GenBank/EMBL	NP_892855
637449746	GeneID	1726900
637449746	UniProtKB	Q7V1W5
637449747	GI	33861295
637449747	GenBank/EMBL	NP_892856
637449747	GeneID	1727020
637449747	UniProtKB	Q7V1W4
637449748	GI	33861296
637449748	GenBank/EMBL	NP_892857
637449748	GeneID	1726869
637449748	PIRSF	PIRSF035175
637449748	UniProt/TrEMBL	Q7V1W3
637449749	GI	33861297
637449749	GenBank/EMBL	NP_892858
637449749	GeneID	1726997
637449749	UniProt/TrEMBL	Q7V1W2
637449750	GI	33861298
637449750	GenBank/EMBL	NP_892859
637449750	GeneID	1726810
637449750	UniProtKB	Q7V1W1
637449751	GI	33861299
637449751	GenBank/EMBL	NP_892860
637449751	GeneID	1726742
637449751	UniProtKB	Q7V1W0
637449752	GI	33861300
637449752	GenBank/EMBL	NP_892861
637449752	GeneID	1726737
637449752	UniProtKB	Q7V1V9
637449753	GI	33861301
637449753	GenBank/EMBL	NP_892862
637449753	GeneID	1726049
637449753	UniProtKB	Q7V1V8
637449754	GI	33861302
637449754	GenBank/EMBL	NP_892863
637449754	GeneID	1725937
637449754	UniProt/TrEMBL	Q7V1V7
637449755	GI	33861303
637449755	GenBank/EMBL	NP_892864
637449755	GeneID	1725901
637449755	PIRSF	PIRSF001210
637449755	UniProt/TrEMBL	Q7V1V6
637449756	GI	33861304
637449756	GenBank/EMBL	NP_892865
637449756	GeneID	1726068
637449756	UniProtKB	Q93TL5
637449757	GI	33861305
637449757	GenBank/EMBL	NP_892866
637449757	GeneID	1725824
637449757	UniProt/TrEMBL	Q7V1V5
637449758	GI	33861306
637449758	GenBank/EMBL	NP_892867
637449758	GeneID	1725947
637449758	UniProtKB	Q7V1V4
637449759	GI	33861307
637449759	GenBank/EMBL	NP_892868
637449759	GeneID	1726422
637449759	UniProtKB	Q7V1V3
637449760	GI	33861308
637449760	GenBank/EMBL	NP_892869
637449760	GeneID	1726416
637449760	UniProtKB	Q7V1V2
637449761	GI	33861309
637449761	GenBank/EMBL	NP_892870
637449761	GeneID	1725601
637449761	UniProt/TrEMBL	Q7V1V1
637449762	GI	33861310
637449762	GenBank/EMBL	NP_892871
637449762	GeneID	1726553
637449762	UniProtKB	Q7V1V0
637449763	GI	33861311
637449763	GenBank/EMBL	NP_892872
637449763	GeneID	1726579
637449763	UniProtKB	Q7TUA9
637449764	GI	33861312
637449764	GenBank/EMBL	NP_892873
637449764	GeneID	1725980
637449764	UniProt/TrEMBL	Q7TUA8
637449765	GI	33861313
637449765	GenBank/EMBL	NP_892874
637449765	GeneID	1726590
637449765	UniProtKB	Q7V1U9
637449766	GI	33861314
637449766	GenBank/EMBL	NP_892875
637449766	GeneID	1725775
637449766	UniProtKB	Q7V1U8
637449767	GI	33861315
637449767	GenBank/EMBL	NP_892876
637449767	GeneID	1726414
637449767	PIRSF	PIRSF000244
637449767	PIRSF	PIRSF500145
637449767	UniProt/TrEMBL	Q7V1U7
637449768	GI	33861316
637449768	GenBank/EMBL	NP_892877
637449768	GeneID	1726404
637449768	PIRSF	PIRSF001534
637449768	TIGRFam	TIGR00211
637449768	UniProt/TrEMBL	Q7V1U6
637449769	GI	33861317
637449769	GenBank/EMBL	NP_892878
637449769	GeneID	1726118
637449769	UniProtKB	Q7V1U5
637449770	GI	33861318
637449770	GenBank/EMBL	NP_892879
637449770	GeneID	1726419
637449770	UniProtKB	Q7V1U4
637449771	GI	33861319
637449771	GenBank/EMBL	NP_892880
637449771	GeneID	1726062
637449771	PIRSF	PIRSF003064
637449771	TIGRFam	TIGR00231
637449771	TIGRFam	TIGR01394
637449771	UniProt/TrEMBL	Q7V1U3
637449772	GI	33861320
637449772	GenBank/EMBL	NP_892881
637449772	GeneID	1725778
637449772	UniProtKB	Q7V1U2
637449773	GI	33861321
637449773	GenBank/EMBL	NP_892882
637449773	GeneID	1725983
637449773	UniProtKB	Q7V1U1
637449774	GI	33861322
637449774	GenBank/EMBL	NP_892883
637449774	GeneID	1725926
637449774	UniProtKB	Q7V1U0
637449775	GI	33861323
637449775	GenBank/EMBL	NP_892884
637449775	GeneID	1726316
637449775	UniProtKB	Q7V1T9
637449776	GI	33861324
637449776	GenBank/EMBL	NP_892885
637449776	GeneID	1726391
637449776	UniProtKB	Q7V1T8
637449777	GI	33861325
637449777	GenBank/EMBL	NP_892886
637449777	GeneID	1726309
637449777	PIRSF	PIRSF000445
637449777	TIGRFam	TIGR01035
637449777	UniProt/TrEMBL	Q7V1T7
637449778	GI	33861326
637449778	GenBank/EMBL	NP_892887
637449778	GeneID	1726285
637449778	UniProtKB	Q7V1T6
637449779	GI	33861327
637449779	GenBank/EMBL	NP_892888
637449779	GeneID	1726300
637449779	UniProtKB	Q7V1T5
637449780	GI	33861328
637449780	GenBank/EMBL	NP_892889
637449780	GeneID	1726296
637449780	UniProtKB	Q7V1T4
637449781	GI	33861329
637449781	GenBank/EMBL	NP_892890
637449781	GeneID	1726227
637449781	UniProtKB	Q7V1T3
637449782	GI	33861330
637449782	GenBank/EMBL	NP_892891
637449782	GeneID	1725847
637449782	UniProtKB	Q7V1T2
637449783	GI	33861331
637449783	GenBank/EMBL	NP_892892
637449783	GeneID	1725819
637449783	UniProtKB	Q7V1T1
637449784	GI	33861332
637449784	GenBank/EMBL	NP_892893
637449784	GeneID	1725763
637449784	UniProtKB	Q7V1T0
637449785	GI	33861333
637449785	GenBank/EMBL	NP_892894
637449785	GeneID	1725941
637449785	PIRSF	PIRSF000481
637449785	UniProt/TrEMBL	Q7V1S9
637449786	GI	33861334
637449786	GenBank/EMBL	NP_892895
637449786	GeneID	1726058
637449786	UniProtKB	Q7V1S8
637449787	GI	33861335
637449787	GenBank/EMBL	NP_892896
637449787	GeneID	1725840
637449787	PIRSF	PIRSF005872
637449787	UniProt/TrEMBL	Q7V1S7
637449788	GI	33861336
637449788	GenBank/EMBL	NP_892897
637449788	GeneID	1725635
637449788	UniProtKB	Q7V1S6
637449789	GI	33861337
637449789	GenBank/EMBL	NP_892898
637449789	GeneID	1725951
637449789	UniProtKB	Q7V1S5
637449790	GI	33861338
637449790	GenBank/EMBL	NP_892899
637449790	GeneID	1726544
637449790	UniProtKB	Q7V1S4
637449791	GI	33861339
637449791	GenBank/EMBL	NP_892900
637449791	GeneID	1725940
637449791	PIRSF	PIRSF004908
637449791	UniProt/TrEMBL	Q7V1S3
637449792	GI	33861340
637449792	GenBank/EMBL	NP_892901
637449792	GeneID	1726426
637449792	UniProtKB	Q7V1S2
637449793	GI	33861341
637449793	GenBank/EMBL	NP_892902
637449793	GeneID	1725733
637449793	UniProtKB	Q7V1S1
637449794	GI	33861342
637449794	GenBank/EMBL	NP_892903
637449794	GeneID	1725708
637449794	UniProtKB	Q7V1S0
637449795	GI	33861343
637449795	GenBank/EMBL	NP_892904
637449795	GeneID	1725666
637449795	PIRSF	PIRSF000107
637449795	PIRSF	PIRSF500543
637449795	TIGRFam	TIGR00169
637449795	UniProt/TrEMBL	Q7V1R9
637449796	GI	33861344
637449796	GenBank/EMBL	NP_892905
637449796	GeneID	1725942
637449796	UniProtKB	Q7V1R8
637449797	GI	33861345
637449797	GenBank/EMBL	NP_892906
637449797	GeneID	1726057
637449797	PIRSF	PIRSF000729
637449797	TIGRFam	TIGR01027
637449797	UniProt/TrEMBL	Q7V1R7
637449798	GI	33861346
637449798	GenBank/EMBL	NP_892907
637449798	GeneID	1725812
637449798	UniProtKB	Q7V1R6
637449799	GI	33861347
637449799	GenBank/EMBL	NP_892908
637449799	GeneID	1726745
637449799	PIRSF	PIRSF024949
637449799	UniProt/TrEMBL	Q7V1R5
637449800	GI	33861348
637449800	GenBank/EMBL	NP_892909
637449800	GeneID	1726418
637449800	UniProtKB	Q7V1R4
637449801	GI	33861349
637449801	GenBank/EMBL	NP_892910
637449801	GeneID	1726832
637449801	UniProtKB	Q7V1R3
637449802	GI	33861350
637449802	GenBank/EMBL	NP_892911
637449802	GeneID	1726824
637449802	UniProtKB	Q7V1R2
637449803	GI	33861351
637449803	GenBank/EMBL	NP_892912
637449803	GeneID	1727051
637449803	UniProtKB	Q7V1R1
637449804	GI	33861352
637449804	GenBank/EMBL	NP_892913
637449804	GeneID	1727047
637449804	UniProtKB	Q7V1R0
637449805	GI	33861353
637449805	GenBank/EMBL	NP_892914
637449805	GeneID	1727052
637449805	PIRSF	PIRSF001484
637449805	TIGRFam	TIGR00007
637449805	UniProt/TrEMBL	Q7TUA7
637449806	GI	33861354
637449806	GenBank/EMBL	NP_892915
637449806	GeneID	1727059
637449806	UniProt/TrEMBL	Q7V1Q9
637449807	GI	33861355
637449807	GenBank/EMBL	NP_892916
637449807	GeneID	1727041
637449807	UniProtKB	Q7V1Q8
637449808	GI	33861356
637449808	GenBank/EMBL	NP_892917
637449808	GeneID	1726884
637449808	UniProtKB	Q7V1Q7
637449809	GI	33861357
637449809	GenBank/EMBL	NP_892918
637449809	GeneID	1726855
637449809	UniProt/TrEMBL	Q7V1Q6
637449810	GI	33861358
637449810	GenBank/EMBL	NP_892919
637449810	GeneID	1726988
637449810	UniProtKB	Q7V1Q5
637449811	GI	33861359
637449811	GenBank/EMBL	NP_892920
637449811	GeneID	1727124
637449811	UniProtKB	Q7V1Q4
637449812	GI	33861360
637449812	GenBank/EMBL	NP_892921
637449812	GeneID	1727112
637449812	PIRSF	PIRSF002759
