gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
637450557	86	1	68	1	68	5.7e-25	87.1	pfam01197	Ribosomal_L31	69
637450558	136	15	136	1	121	1.4e-43	148	pfam00380	Ribosomal_S9	121
637450559	143	16	143	1	126	4.8e-55	185	pfam00572	Ribosomal_L13	128
637450560	268	6	104	2	105	6.1e-13	49.1	pfam01416	PseudoU_synth_1	105
637450560	268	144	246	3	104	4.1e-15	56	pfam01416	PseudoU_synth_1	105
637450561	116	20	116	1	97	7.7e-35	119.3	pfam01196	Ribosomal_L17	97
637450562	312	25	223	1	66	3.9e-17	61.1	pfam01193	RNA_pol_L	66
637450562	312	56	171	15	109	1.1e-21	77	pfam01000	RNA_pol_A_bac	112
637450562	312	234	300	4	66	1.8e-24	84.8	pfam03118	RNA_pol_A_CTD	67
637450563	130	20	129	1	110	3.3e-49	165.6	pfam00411	Ribosomal_S11	110
637450564	121	3	108	1	107	1.0e-31	109.5	pfam00416	Ribosomal_S13	107
637450565	38	1	38	1	38	1.2e-21	76.4	pfam00444	Ribosomal_L36	38
637450566	184	7	160	2	148	2.0e-50	170.6	pfam00406	ADK	151
637450567	439	80	422	2	345	4.9e-96	321.6	pfam00344	SecY	346
637450568	152	28	149	3	128	1.6e-29	102.8	pfam00828	Ribosomal_L18e	129
637450569	206	49	115	1	66	6.7e-26	89.8	pfam00333	Ribosomal_S5	67
637450569	206	125	198	3	74	1.4e-26	91.5	pfam03719	Ribosomal_S5_C	74
637450570	122	5	122	4	119	3.3e-41	140.2	pfam00861	Ribosomal_L18p	119
637450571	179	11	82	1	77	2.0e-19	69.8	pfam00347	Ribosomal_L6	77
637450571	179	90	165	1	76	2.6e-19	69.4	pfam00347	Ribosomal_L6	77
637450572	133	5	133	1	129	1.4e-48	164	pfam00410	Ribosomal_S8	129
637450573	178	23	79	1	56	1.9e-19	69.1	pfam00281	Ribosomal_L5	56
637450573	178	83	177	2	94	4.2e-42	141.8	pfam00673	Ribosomal_L5_C	95
637450574	118	20	51	2	32	5.3e-07	29	pfam00467	KOW	32
637450575	121	1	121	1	122	2.1e-52	176	pfam00238	Ribosomal_L14	122
637450576	88	8	76	1	66	3.1e-26	91.2	pfam00366	Ribosomal_S17	69
637450577	72	7	64	1	54	3.4e-17	61.8	pfam00831	Ribosomal_L29	58
637450578	160	4	135	1	133	7.6e-53	177.8	pfam00252	Ribosomal_L16	133
637450579	243	38	114	1	76	5.5e-19	67.5	pfam07650	KH_2	78
637450579	243	122	205	1	85	5.0e-31	106.7	pfam00189	Ribosomal_S3_C	85
637450580	128	13	117	1	104	2.6e-38	130.1	pfam00237	Ribosomal_L22	105
637450581	91	3	83	1	81	1.2e-39	133.7	pfam00203	Ribosomal_S19	81
637450582	287	42	118	1	77	2.4e-34	117.1	pfam00181	Ribosomal_L2	77
637450582	287	124	253	1	129	5.0e-54	181.5	pfam03947	Ribosomal_L2_C	130
637450583	100	10	100	2	91	2.1e-29	101.2	pfam00276	Ribosomal_L23	92
637450584	210	17	207	5	191	1.3e-60	204.1	pfam00573	Ribosomal_L4	192
637450585	217	9	204	1	263	1.4e-38	132.7	pfam00297	Ribosomal_L3	263
637450586	156	1	151	1	153	7.8e-68	226.6	pfam11909	NdhN	154
637450587	336	155	333	2	183	5.8e-55	185.3	pfam12617	LdpA_C	183
637450590	370	21	341	1	321	0.0e+00	534.9	pfam00154	RecA	323
637450591	81	1	75	1	68	5.8e-30	103.1	pfam10999	DUF2839	68
637450592	482	263	472	48	166	2.0e-12	47.3	pfam13307	Helicase_C_2	167
637450593	279	15	269	2	256	1.9e-61	207.2	pfam02153	PDH	258
637450594	501	8	76	1	65	2.5e-13	49.8	pfam13450	NAD_binding_8	68
637450595	292	8	292	15	287	4.6e-73	245.7	pfam03881	Fructosamin_kin	288
637450596	121	31	121	3	90	9.8e-23	79.6	pfam14159	CAAD	90
637450597	382	38	172	1	132	1.3e-43	148	pfam00899	ThiF	136
637450597	382	176	259	2	74	3.1e-17	61.9	pfam05237	MoeZ_MoeB	84
637450597	382	283	378	5	109	3.9e-10	40	pfam00581	Rhodanese	113
637450598	386	21	201	2	156	8.8e-50	168.6	pfam02572	CobA_CobO_BtuR	172
637450598	386	202	386	5	172	1.5e-48	164.6	pfam02572	CobA_CobO_BtuR	172
637450599	274	14	101	16	83	3.6e-07	29.9	pfam00733	Asn_synthase	255
637450600	142	25	131	1	105	3.4e-35	120.1	pfam02675	AdoMet_dc	106
637450604	989	165	989	1	794	0.0e+00	1105	pfam00311	PEPcase	794
637450605	372	9	288	35	285	3.8e-31	108.2	pfam04107	GCS2	288
637450606	506	29	170	1	139	1.1e-27	96.7	pfam04715	Anth_synt_I_N	140
637450606	506	229	493	2	257	5.8e-90	301.1	pfam00425	Chorismate_bind	257
637450607	140	3	140	4	139	2.4e-67	224.4	pfam02531	PsaD	139
637450609	423	21	236	11	194	2.4e-29	102.2	pfam01098	FTSW_RODA_SPOVE	359
637450609	423	211	419	183	354	2.9e-59	200.6	pfam01098	FTSW_RODA_SPOVE	359
637450610	355	5	75	7	72	8.4e-06	25.6	pfam01883	DUF59	72
637450610	355	103	173	2	53	1.3e-07	31.6	pfam13614	AAA_31	157
637450610	355	215	296	1	81	2.4e-31	107.4	pfam10609	ParA	81
637450611	342	11	326	2	295	2.0e-121	404.1	pfam01218	Coprogen_oxidas	296
637450612	186	1	179	1	173	1.9e-61	206.1	pfam12046	DUF3529	173
637450613	213	10	181	7	175	6.2e-37	126.7	pfam01612	DNA_pol_A_exo1	176
637450619	347	37	137	3	96	4.2e-18	65.3	pfam00586	AIRS	96
637450619	347	172	339	3	148	5.0e-18	65.5	pfam02769	AIRS_C	153
637450620	510	3	278	3	278	1.1e-72	244.1	pfam02569	Pantoate_ligase	280
637450620	510	338	497	13	157	8.2e-49	165	pfam02224	Cytidylate_kin	158
637450621	157	6	153	1	137	1.1e-33	116.5	pfam01451	LMWPc	138
637450622	257	19	252	4	227	1.3e-56	191.6	pfam05996	Fe_bilin_red	228
637450623	236	6	229	4	228	3.9e-68	229.3	pfam05996	Fe_bilin_red	228
637450624	236	3	208	2	205	8.9e-75	250.7	pfam01126	Heme_oxygenase	205
637450626	474	30	470	2	348	2.0e-94	316.3	pfam00180	Iso_dh	348
637450627	452	169	401	16	212	8.2e-19	68.1	pfam07005	DUF1537	223
637450628	284	13	267	15	184	4.0e-20	72.1	pfam01263	Aldose_epim	300
637450629	301	39	293	1	227	1.7e-32	113.1	pfam12697	Abhydrolase_6	228
637450630	455	22	434	3	379	2.2e-64	217.3	pfam00999	Na_H_Exchanger	380
637450631	848	118	834	2	713	0.0e+00	989	pfam00343	Phosphorylase	713
637450634	249	39	152	5	108	1.2e-18	67.2	pfam14622	Ribonucleas_3_3	128
637450634	249	176	243	1	66	8.0e-11	42.3	pfam00035	dsrm	67
637450635	61	7	59	1	53	3.2e-29	100.1	pfam11623	DUF3252	53
637450636	179	9	94	2	83	4.3e-19	68.2	pfam01782	RimM	84
637450637	631	51	205	11	132	2.5e-20	72.7	pfam13522	GATase_6	133
637450637	631	303	441	4	130	2.4e-18	66	pfam01380	SIS	131
637450637	631	485	614	5	88	8.9e-18	64.1	pfam01380	SIS	131
637450638	81	10	62	1	51	2.6e-09	37.3	pfam12838	Fer4_7	52
637450639	80	8	75	1	67	1.6e-14	53.8	pfam00550	PP-binding	67
637450640	414	4	248	3	250	5.0e-54	183.4	pfam00109	ketoacyl-synt	254
637450640	414	256	371	1	118	5.9e-35	119.6	pfam02801	Ketoacyl-synt_C	119
637450641	668	8	342	3	333	0.0e+00	502.4	pfam00456	Transketolase_N	333
637450641	668	357	533	2	177	1.5e-44	151.6	pfam02779	Transket_pyr	178
637450641	668	545	660	9	107	6.1e-06	26.1	pfam02780	Transketolase_C	124
637450642	456	16	441	1	416	0.0e+00	660.3	pfam01964	ThiC	421
637450643	71	11	59	1	49	2.4e-19	68.6	pfam11384	DUF3188	49
637450644	386	74	383	2	187	3.0e-25	88.8	pfam01546	Peptidase_M20	189
637450644	386	176	267	8	86	1.9e-09	37.2	pfam07687	M20_dimer	112
637450645	262	31	97	6	69	3.1e-11	42.7	pfam13414	TPR_11	69
637450646	352	21	256	12	233	2.4e-91	304.9	pfam05496	RuvB_N	234
637450646	352	274	348	1	74	4.2e-24	83.9	pfam05491	RuvB_C	76
637450647	175	30	97	3	64	2.1e-27	94.7	pfam01668	SmpB	68
637450649	512	53	138	1	75	8.6e-17	60.7	pfam01336	tRNA_anti-codon	75
637450649	512	154	496	2	332	2.4e-94	315.8	pfam00152	tRNA-synt_2	335
637450650	248	6	115	1	111	2.8e-32	111	pfam00072	Response_reg	112
637450650	248	158	236	1	76	3.5e-25	87.7	pfam00486	Trans_reg_C	77
637450652	249	100	248	1	150	1.9e-24	85.8	pfam04085	MreC	152
637450653	350	9	336	2	326	0.0e+00	460.8	pfam06723	MreB_Mbl	327
637450654	123	3	101	1	103	5.2e-27	93.7	pfam00436	SSB	104
637450655	219	44	174	1	121	2.4e-21	76.2	pfam09335	SNARE_assoc	123
637450656	472	12	471	2	268	5.1e-128	425.6	pfam05221	AdoHcyase	268
637450656	472	233	392	1	162	1.1e-79	265.9	pfam00670	AdoHcyase_NAD	162
637450657	145	9	132	1	115	7.2e-33	112.8	pfam02367	UPF0079	123
637450658	332	3	320	1	299	3.4e-43	147.8	pfam00294	PfkB	301
637450659	304	32	295	1	226	1.3e-34	120	pfam12697	Abhydrolase_6	228
637450660	333	23	59	2	37	4.9e-14	51.7	pfam00140	Sigma70_r1_2	37
637450660	333	102	172	1	70	1.6e-22	78.8	pfam04542	Sigma70_r2	71
637450660	333	181	257	1	77	6.7e-20	70.7	pfam04539	Sigma70_r3	78
637450660	333	269	322	1	50	1.6e-12	46.5	pfam04545	Sigma70_r4	50
637450661	469	46	147	2	102	2.0e-23	82.6	pfam03448	MgtE_N	102
637450661	469	149	210	1	55	1.9e-06	27.5	pfam00571	CBS	57
637450661	469	213	268	1	55	2.3e-13	49.7	pfam00571	CBS	57
637450661	469	335	460	1	133	9.6e-29	100.3	pfam01769	MgtE	135
637450662	109	5	103	8	116	6.6e-13	48.5	pfam02537	CRCB	117
637450663	123	6	116	1	116	1.9e-22	79.3	pfam02537	CRCB	117
637450665	655	39	185	3	109	3.6e-15	55.6	pfam02518	HATPase_c	111
637450665	655	238	409	1	172	2.8e-57	192.7	pfam00204	DNA_gyraseB	173
637450665	655	437	550	1	97	1.3e-25	89.2	pfam01751	Toprim	100
637450665	655	578	642	2	65	7.1e-30	102.5	pfam00986	DNA_gyraseB_C	65
637450666	299	40	284	2	251	8.6e-67	224.7	pfam01715	IPPT	253
637450667	190	14	89	4	76	1.1e-31	108.5	pfam05198	IF3_N	76
637450667	190	94	181	1	88	2.0e-33	113.9	pfam00707	IF3_C	88
637450668	323	13	76	3	64	1.8e-12	46.4	pfam00392	GntR	64
637450669	244	1	37	71	103	2.7e-04	21.1	pfam06426	SATase_N	105
637450669	244	71	108	1	36	1.2e-04	21.4	pfam00132	Hexapep	36
637450669	244	117	152	1	34	4.6e-08	32.2	pfam00132	Hexapep	36
637450670	943	2	397	4	265	2.5e-120	400.7	pfam07517	SecA_DEAD	266
637450670	943	231	353	7	114	5.5e-36	123.3	pfam01043	SecA_PP_bind	114
637450670	943	720	935	1	213	3.0e-70	236.3	pfam07516	SecA_SW	214
637450671	151	66	139	2	82	2.4e-09	37	pfam00583	Acetyltransf_1	83
637450672	150	34	148	1	117	6.2e-17	61.6	pfam04138	GtrA	117
637450673	143	18	113	14	102	1.4e-09	38.2	pfam12680	SnoaL_2	102
637450675	158	11	157	2	143	2.9e-49	166.4	pfam00885	DMRL_synthase	144
637450676	65	4	65	4	58	3.4e-11	42.4	pfam01737	Ycf9	59
637450677	915	86	200	1	112	8.8e-33	112.7	pfam01624	MutS_I	113
637450677	915	208	340	3	133	1.5e-14	54.1	pfam05188	MutS_II	137
637450677	915	363	659	2	203	5.7e-46	156.8	pfam05192	MutS_III	204
637450677	915	527	618	1	91	8.6e-20	70.7	pfam05190	MutS_IV	92
637450677	915	667	905	7	234	2.9e-93	311.5	pfam00488	MutS_V	235
637450678	207	6	207	1	196	5.5e-61	205.4	pfam02570	CbiC	198
637450679	333	4	183	2	169	5.7e-21	74.7	pfam06144	DNA_pol3_delta	172
637450680	586	2	234	3	242	1.3e-47	162.4	pfam00696	AA_kinase	242
637450680	586	274	332	5	46	2.1e-10	39.8	pfam01842	ACT	66
637450680	586	518	580	6	65	7.2e-12	44.6	pfam13840	ACT_7	65
637450681	679	9	128	3	79	3.1e-10	40.2	pfam04851	ResIII	184
637450681	679	462	544	2	77	1.8e-15	56.5	pfam00271	Helicase_C	78
637450681	679	550	593	1	43	5.9e-20	70.5	pfam12344	UvrB	44
637450681	679	640	674	3	35	9.8e-11	40.8	pfam02151	UVR	36
637450682	269	17	265	3	240	1.0e-81	273.4	pfam04481	DUF561	243
637450683	336	34	220	2	182	6.2e-45	152.9	pfam01171	ATP_bind_3	182
637450684	667	33	213	3	157	6.6e-19	68.3	pfam00753	Lactamase_B	194
637450684	667	374	413	9	43	1.4e-09	37.6	pfam07521	RMMBL	43
637450685	302	12	301	2	287	1.1e-99	332.7	pfam00701	DHDPS	289
637450686	343	13	128	1	117	9.9e-28	96.8	pfam01118	Semialdhyde_dh	121
637450686	343	146	326	1	184	9.6e-44	149.4	pfam02774	Semialdhyde_dhC	184
637450687	473	6	157	3	144	3.0e-32	111.4	pfam05697	Trigger_N	145
637450687	473	167	253	3	93	1.7e-11	44	pfam00254	FKBP_C	94
637450687	473	276	431	1	160	1.7e-26	93	pfam05698	Trigger_C	162
637450688	215	33	214	2	181	7.1e-84	279.9	pfam00574	CLP_protease	182
637450689	455	7	46	2	41	4.5e-22	77.2	pfam06689	zf-C4_ClpX	41
637450689	455	136	340	2	170	2.0e-47	161.2	pfam07724	AAA_2	171
637450689	455	346	431	1	75	1.5e-17	63.2	pfam10431	ClpB_D2-small	81
637450690	579	22	183	1	162	2.6e-44	150.7	pfam13177	DNA_pol3_delta2	162
637450690	579	235	371	1	128	1.4e-09	37.8	pfam12169	DNA_pol3_gamma3	143
637450691	433	77	304	1	227	3.8e-32	111.9	pfam13641	Glyco_tranf_2_3	228
637450692	512	210	304	3	96	6.1e-26	90.5	pfam08486	SpoIID	96
637450693	65	2	62	2	61	2.0e-21	75.6	pfam01632	Ribosomal_L35p	61
637450694	115	2	109	1	108	2.5e-46	156	pfam00453	Ribosomal_L20	108
637450695	185	88	156	2	69	2.1e-12	46.5	pfam13414	TPR_11	69
637450696	265	8	258	2	247	2.9e-109	363.9	pfam05690	ThiG	247
637450697	397	3	301	1	233	3.5e-24	85.5	pfam01370	Epimerase	236
637450698	377	15	171	2	152	3.2e-16	59.8	pfam13579	Glyco_trans_4_4	160
637450698	377	186	352	12	171	7.3e-28	97.1	pfam00534	Glycos_transf_1	172
637450700	969	12	445	1	427	0.0e+00	499.2	pfam02347	GDC-P	429
637450700	969	454	740	40	284	6.0e-07	28.4	pfam02347	GDC-P	429
637450701	129	9	129	1	119	3.8e-37	126.6	pfam01597	GCV_H	122
637450702	429	11	416	3	402	0.0e+00	518.6	pfam06838	Met_gamma_lyase	405
637450704	328	84	300	6	231	1.8e-09	37.4	pfam00487	FA_desaturase	257
637450705	151	5	52	1	48	2.5e-19	68.2	pfam01281	Ribosomal_L9_N	48
637450705	151	66	151	1	85	7.2e-24	83.6	pfam03948	Ribosomal_L9_C	87
637450706	460	27	129	1	103	1.8e-29	101.6	pfam00772	DnaB	103
637450706	460	202	460	1	258	2.2e-115	383.9	pfam03796	DnaB_C	259
637450707	654	12	415	1	391	0.0e+00	517	pfam01134	GIDA	392
637450707	654	561	632	1	72	1.2e-23	82.9	pfam13932	GIDA_assoc_3	72
637450708	214	41	189	1	149	1.7e-63	212.8	pfam01947	DUF98	149
637450709	177	8	166	3	150	2.2e-30	105.4	pfam10263	SprT-like	157
637450711	443	147	343	15	202	1.9e-23	82.8	pfam01068	DNA_ligase_A_M	202
637450711	443	357	435	1	66	1.1e-17	63.3	pfam14743	DNA_ligase_OB_2	66
637450713	203	36	154	1	123	2.4e-22	79.4	pfam09335	SNARE_assoc	123
637450714	918	21	589	1	599	0.0e+00	665	pfam00133	tRNA-synt_1	601
637450714	918	641	791	1	152	4.1e-38	130.5	pfam08264	Anticodon_1	153
637450714	918	853	918	1	66	1.1e-19	70.3	pfam10458	Val_tRNA-synt_C	66
637450717	284	44	117	1	74	3.1e-21	75.1	pfam03819	MazG	74
637450717	284	181	247	5	69	3.4e-09	36.5	pfam03819	MazG	74
637450718	283	7	249	22	239	1.4e-61	207.5	pfam01564	Spermine_synth	246
637450719	294	24	289	2	277	1.4e-66	224.6	pfam00491	Arginase	278
637450720	370	47	264	1	211	3.0e-61	206.4	pfam01571	GCV_T	211
637450720	370	271	363	1	94	6.3e-23	80.6	pfam08669	GCV_T_C	95
637450721	598	18	103	1	75	1.6e-17	63.1	pfam01336	tRNA_anti-codon	75
637450721	598	123	570	1	335	0.0e+00	437.4	pfam00152	tRNA-synt_2	335
637450721	598	314	413	1	95	1.3e-18	66.9	pfam02938	GAD	95
637450722	536	2	277	2	276	4.2e-130	432.7	pfam06418	CTP_synth_N	276
637450722	536	301	527	2	192	1.8e-49	167.8	pfam00117	GATase	192
637450723	223	26	138	1	110	2.3e-20	72.7	pfam13394	Fer4_14	119
637450723	223	27	171	2	88	5.1e-12	46.2	pfam04055	Radical_SAM	166
637450724	224	7	218	2	209	1.5e-72	243.2	pfam06508	QueC	210
637450725	439	10	126	3	138	1.8e-04	21.5	pfam04715	Anth_synt_I_N	140
637450725	439	170	430	3	257	1.0e-78	264.2	pfam00425	Chorismate_bind	257
637450726	275	45	271	2	218	3.5e-35	121.5	pfam01063	Aminotran_4	231
637450727	261	8	221	2	209	2.4e-46	158.1	pfam00590	TP_methylase	210
637450728	416	14	375	9	351	1.4e-47	162.1	pfam07690	MFS_1	352
637450729	695	7	115	2	107	4.2e-35	120.1	pfam13089	PP_kinase_N	109
637450729	695	121	330	2	197	1.3e-59	201.2	pfam02503	PP_kinase	207
637450729	695	343	694	1	351	0.0e+00	513.9	pfam13090	PP_kinase_C	353
637450730	339	49	85	1	34	7.9e-13	47.8	pfam00140	Sigma70_r1_2	37
637450730	339	109	179	2	69	1.1e-21	76.1	pfam04542	Sigma70_r2	71
637450730	339	188	266	1	77	1.8e-14	53.3	pfam04539	Sigma70_r3	78
637450730	339	278	331	1	49	4.8e-19	67.3	pfam04545	Sigma70_r4	50
637450731	149	10	147	111	212	2.3e-10	40.5	pfam01148	CTP_transf_1	259
637450732	355	34	348	8	271	8.2e-92	306.7	pfam00793	DAHP_synth_1	272
637450733	857	10	163	1	154	2.1e-63	212.7	pfam11791	Aconitase_B_N	154
637450733	857	175	383	2	204	7.1e-91	303.1	pfam06434	Aconitase_2_N	204
637450733	857	459	702	101	305	4.7e-07	28.6	pfam00330	Aconitase	465
637450733	857	692	818	334	465	1.9e-16	59.5	pfam00330	Aconitase	465
637450734	452	79	435	1	354	1.3e-78	264.5	pfam00654	Voltage_CLC	355
637450735	284	5	54	3	42	2.6e-06	26.7	pfam01842	ACT	66
637450735	284	89	265	2	181	3.4e-38	131	pfam00551	Formyl_trans_N	181
637450736	360	12	354	1	357	6.4e-36	123.9	pfam01266	DAO	358
637450737	634	4	598	1	602	0.0e+00	877.5	pfam00012	HSP70	602
637450738	285	11	93	1	83	1.7e-25	88.8	pfam08501	Shikimate_dh_N	83
637450738	285	114	234	10	90	3.7e-11	43.2	pfam01488	Shikimate_DH	135
637450739	154	5	96	2	92	6.6e-30	102.8	pfam01250	Ribosomal_S6	92
637450740	404	8	396	1	387	0.0e+00	542.7	pfam00764	Arginosuc_synth	388
637450741	92	17	89	1	72	2.5e-27	94.8	pfam11332	DUF3134	73
637450742	359	76	88	1	13	2.8e-04	19.9	pfam10555	MraY_sig1	13
637450742	359	107	278	2	158	1.3e-35	122.5	pfam00953	Glycos_transf_4	159
637450744	468	1	229	278	490	2.1e-10	39.2	pfam00862	Sucrose_synth	550
637450744	468	236	420	14	169	6.8e-24	84.1	pfam00534	Glycos_transf_1	172
637450746	559	1	517	13	213	2.6e-13	49.7	pfam02463	SMC_N	220
637450747	618	127	245	1	119	5.9e-35	119.8	pfam03109	ABC1	119
637450748	191	29	158	1	127	7.0e-25	87.3	pfam07176	DUF1400	127
637450749	367	40	333	1	306	1.3e-66	224.8	pfam00291	PALP	306
639332025	329	47	271	2	246	5.4e-31	107.9	pfam00487	FA_desaturase	257
639332026	496	177	277	1	105	1.1e-34	118.9	pfam07669	Eco57I	106
